date,equity
2018-04-25,7.138074446283835
2018-04-26,7.4185133387523035
2018-04-27,7.654328312459518
2018-04-30,7.80311983081731
2018-05-02,7.992970330426639
2018-05-03,8.226578417048659
2018-05-04,8.635458994878181
2018-05-07,8.872334269399632
2018-05-08,9.196763683987761
2018-05-09,9.153107692467655
2018-05-10,9.218129451778832
2018-05-11,9.435636074477365
2018-05-14,9.846219618420998
2018-05-15,10.155249572306385
2018-05-16,10.499886872292445
2018-05-17,10.783167080273943
2018-05-18,11.176806649696212
2018-05-21,11.81803542727032
2018-05-22,12.222495819929673
2018-05-23,12.921929255829866
2018-05-24,13.553656223627666
2018-05-25,14.078494562350413
2018-05-28,14.418430791076522
2018-05-29,15.01581574029477
2018-05-30,15.645342429172196
2018-05-31,16.512774521238676
2018-06-01,17.50641492536629
2018-06-04,18.589273350554087
2018-06-05,19.95767174320523
2018-06-06,21.01991784165128
2018-06-07,22.006322793115903
2018-06-08,22.97848863748388
2018-06-11,23.73501587139459
2018-06-12,24.137248262938062
2018-06-13,23.89569807188258
2018-06-14,23.91053047903036
2018-06-15,24.01510904848347
2018-06-18,23.75847544471715
2018-06-19,23.967605380046166
2018-06-20,24.223614763063946
2018-06-21,24.99273246969215
2018-06-22,25.739675329909048
2018-06-25,26.80142554702415
2018-06-26,27.98997554132357
2018-06-27,29.236069134777598
2018-06-28,30.992215806154235
2018-06-29,32.92053412339607
2018-07-02,34.38378627169358
2018-07-03,35.83079434702773
2018-07-04,37.303270463538276
2018-07-05,38.6922443319106
2018-07-06,41.42019380335562
2018-07-09,43.63471229550471
2018-07-10,46.336265065188734
2018-07-11,47.60248422802284
2018-07-12,50.85909060067568
2018-07-13,58.00951571367228
2018-07-16,66.52654054083457
2018-07-17,77.68001596291472
2018-07-18,93.06964332045835
2018-07-19,113.03980676870934
2018-07-20,131.2539453543819
2018-07-23,151.62979792782855
2018-07-24,169.3362919867468
2018-07-25,187.46238667347356
2018-07-26,204.55457154930522
2018-07-27,219.10962024870852
2018-07-30,227.719521203723
2018-07-31,236.98892345683356
2018-08-01,246.15166325271608
2018-08-02,253.6595021072216
2018-08-03,267.5718276871416
2018-08-06,280.9373765903513
2018-08-07,295.7717543843149
2018-08-08,309.17079328550227
2018-08-09,331.94266121068097
2018-08-10,350.55304596174705
2018-08-13,371.7578747192357
2018-08-14,394.08617273971623
2018-08-16,423.5989549704402
2018-08-17,445.6314988489579
2018-08-20,467.54957622200044
2018-08-21,493.674808979352
2018-08-23,521.2806040664876
2018-08-24,557.6225083645172
2018-08-27,583.6068260839285
2018-08-28,592.440704501506
2018-08-29,598.9271558831475
2018-08-30,630.5832664493281
2018-08-31,654.8474831074427
2018-09-03,657.7166966150389
2018-09-04,657.1225251565594
2018-09-05,663.0174449916098
2018-09-06,645.6746333074941
2018-09-07,630.2579136463036
2018-09-10,623.2825582703061
2018-09-11,622.610924439279
2018-09-12,607.6263011729521
2018-09-14,591.943906945035
2018-09-17,571.2904896748408
2018-09-18,541.9423787555057
2018-09-19,513.7678190741857
2018-09-21,490.686568241397
2018-09-24,471.81715482621223
2018-09-25,462.65897742625265
2018-09-26,439.42547692753345
2018-09-27,432.19340989945596
2018-09-28,434.93637972575334
2018-10-01,434.3450421625581
2018-10-03,442.64996835700066
2018-10-04,450.4614406515203
2018-10-05,465.9411489090625
2018-10-08,479.8918086570879
2018-10-09,514.1917515951133
2018-10-10,521.5293491500228
2018-10-11,538.0267710570103
2018-10-12,552.3985116133721
2018-10-15,573.3677116437218
2018-10-16,594.154211003877
2018-10-17,630.0978429556848
2018-10-19,687.327322560794
2018-10-22,763.2329572926483
2018-10-23,855.1458149194625
2018-10-24,953.6497578017991
2018-10-25,1080.70595970395
2018-10-26,1223.216138372802
2018-10-29,1339.7743102386657
2018-10-30,1479.2553252849766
2018-10-31,1615.150541947247
2018-11-01,1763.6843327835857
2018-11-02,1904.3741137096442
2018-11-05,2007.654459758744
2018-11-06,2132.2933510961275
2018-11-07,2233.4116253001635
2018-11-09,2348.05145736882
2018-11-12,2470.9793993573817
2018-11-13,2590.2685257084845
2018-11-14,2717.535703327413
2018-11-15,2875.8601661994257
2018-11-16,3032.452187489046
2018-11-19,3170.199746709394
2018-11-20,3282.693434315683
2018-11-21,3309.036723025005
2018-11-22,3445.371074090026
2018-11-26,3492.3861281681147
2018-11-27,3529.590815516903
2018-11-28,3611.6504902563993
2018-11-29,3708.064713446114
2018-11-30,3878.1434028622643
2018-12-03,4030.877710225813
2018-12-04,4139.122560901515
2018-12-05,4398.964917554381
2018-12-06,4663.094789121649
2018-12-07,4902.700509748887
2018-12-10,5230.056468276763
2018-12-11,5404.660322708248
2018-12-12,5555.432698085383
2018-12-13,5725.752667354906
2018-12-14,5902.324334397866
2018-12-17,6001.783034239205
2018-12-18,6038.283332242846
2018-12-19,6007.934765685104
2018-12-20,5934.570870469446
2018-12-21,6015.467807633449
2018-12-24,6113.185472511366
2018-12-26,6287.729040827442
2018-12-27,6450.239026031785
2018-12-28,6509.8734978444245
2018-12-31,6646.580647898658
2019-01-01,6733.0458188293815
2019-01-02,6982.725473043801
2019-01-03,7257.905715188959
2019-01-04,7530.896470528553
2019-01-07,7761.761895496463
2019-01-08,7988.594702441792
2019-01-09,8020.597656979265
2019-01-10,8105.975501981762
2019-01-11,8238.109633461881
2019-01-14,8167.043433584474
2019-01-15,8187.92828154228
2019-01-16,8286.880287433118
2019-01-17,8325.646857877895
2019-01-18,8638.690571368426
2019-01-21,9017.643132500656
2019-01-22,9455.503643800452
2019-01-23,10036.1303488329
2019-01-24,10774.508242781369
2019-01-25,11508.618124567558
2019-01-28,12367.92572068004
2019-01-29,13195.597948352519
2019-01-30,13834.265881143478
2019-01-31,14321.115990738508
2019-02-01,14671.766527380687
2019-02-04,14840.954271552751
2019-02-05,14985.828435533458
2019-02-06,15116.675800036559
2019-02-07,15194.32838968941
2019-02-08,15646.610292494326
2019-02-11,16282.27020681156
2019-02-12,16820.116734921816
2019-02-14,17628.695703294066
2019-02-15,18966.907372841306
2019-02-18,21015.478512183727
2019-02-19,23158.208687148555
2019-02-20,25428.079674317814
2019-02-21,27773.941781243717
2019-02-22,30802.293248115733
2019-02-25,34605.333017227065
2019-02-26,37545.43662916584
2019-02-27,41012.423164846994
2019-02-28,44546.865772204845
2019-03-01,47052.0269693074
2019-03-05,50663.874845990606
2019-03-06,53347.26755136627
2019-03-07,55975.52031823699
2019-03-08,58295.15046981859
2019-03-11,60709.47006101496
2019-03-12,62991.68387461287
2019-03-13,64356.35659523148
2019-03-14,66570.90477194049
2019-03-15,69499.59823824433
2019-03-18,73717.34119816104
2019-03-19,76899.62667287476
2019-03-20,79188.41827388003
2019-03-22,83158.1350927203
2019-03-25,88514.21115724387
2019-03-26,91681.18078100916
2019-03-27,95001.78656661244
2019-03-28,99666.36041997847
2019-04-01,102434.50544912189
2019-04-02,108344.42086868052
2019-04-03,113334.31144916946
2019-04-04,119269.2379046491
2019-04-05,123826.9547894731
2019-04-08,132131.12380404503
2019-04-09,140573.01738714313
2019-04-10,148584.39446263036
2019-04-11,155286.99554875778
2019-04-12,160271.3406267307
2019-04-15,167754.76334124047
2019-04-16,165572.55813993397
2019-04-18,164137.49077620317
2019-04-22,161179.18092460374
2019-04-23,155595.36726916407
2019-04-24,152432.56820226694
2019-04-25,147583.682279619
2019-04-26,144160.79671234204
2019-04-30,140574.49385683116
2019-05-02,139499.46289093723
2019-05-03,138184.45176469616
2019-05-06,146841.08831334664
2019-05-07,156495.26678766866
2019-05-08,167543.39775440012
2019-05-09,179103.82591207136
2019-05-10,193295.92202390204
2019-05-13,217646.24513907038
2019-05-14,241371.26928146143
2019-05-15,268336.9473893228
2019-05-16,292583.972181661
2019-05-17,317885.4918217811
2019-05-20,338288.85627898003
2019-05-21,361554.6737537846
2019-05-22,388010.1940558301
2019-05-23,414658.26637662685
2019-05-24,432333.96557833295
2019-05-27,454242.9850794757
2019-05-28,470005.27498630167
2019-05-29,484833.4433861713
2019-05-30,493144.0024153402
2019-05-31,496199.09537034127
2019-06-03,490696.8366984541
2019-06-04,490972.88067896717
2019-06-06,501826.41814710485
2019-06-07,507438.0409427618
2019-06-10,510474.81545294984
2019-06-11,521056.4895906556
2019-06-12,538652.9193649765
2019-06-13,558338.4491994148
2019-06-14,578969.3773253524
2019-06-17,607279.6576985237
2019-06-18,640235.720605163
2019-06-19,680777.5006188917
2019-06-20,717581.0993731993
2019-06-21,749136.0848876702
2019-06-24,751164.5470830275
2019-06-25,767422.5925088626
2019-06-26,760101.8343634269
2019-06-27,761918.4515189019
2019-06-28,768713.6546647646
2019-07-01,770502.062430071
2019-07-02,779271.9289378085
2019-07-03,782693.7537318866
2019-07-04,784763.4178827832
2019-07-05,780374.8047238485
2019-07-08,797348.3035668449
2019-07-09,821538.248851222
2019-07-10,845050.8233729305
2019-07-11,854350.1864717212
2019-07-12,877973.7164943066
2019-07-15,884937.732341031
2019-07-16,885336.0914153303
2019-07-17,892192.4603564615
2019-07-18,887186.5006555907
2019-07-19,912283.9408801479
2019-07-22,936523.2942239809
2019-07-23,964168.2672530317
2019-07-24,987259.2530108
2019-07-25,1033398.6336391196
2019-07-26,1064134.4586497403
2019-07-29,1084032.3108130435
2019-07-30,1137320.7358973634
2019-07-31,1211944.789888361
2019-08-01,1268527.6477622013
2019-08-02,1339963.0674631833
2019-08-05,1398087.3341009687
2019-08-06,1445921.315460033
2019-08-07,1494013.4582316526
2019-08-08,1535803.234611466
2019-08-09,1593639.0329915264
2019-08-13,1638032.5991268372
2019-08-14,1688217.385098761
2019-08-16,1751136.807247553
2019-08-19,1790007.4787024932
2019-08-20,1828349.8518572296
2019-08-21,1928370.8095052734
2019-08-22,2072803.053413531
2019-08-23,2185401.4215141023
2019-08-26,2307379.700188317
2019-08-27,2385858.8916720655
2019-08-28,2535109.941088956
2019-08-29,2673794.723710391
2019-08-30,2717518.3633197555
2019-09-03,2887603.1286131325
2019-09-04,3010473.94076484
2019-09-05,3317264.917379012
2019-09-06,3704272.0555142225
2019-09-09,4035281.410740253
2019-09-11,4391659.405040006
2019-09-12,4942803.222711466
2019-09-13,5526423.284882079
2019-09-16,6042836.243445609
2019-09-17,6626042.145094894
2019-09-18,7287636.946697087
2019-09-19,8066147.626570813
2019-09-20,8243581.2816251535
2019-09-23,8304078.328661077
2019-09-24,8705944.66904808
2019-09-25,9569480.454789713
2019-09-26,10261368.696597489
2019-09-27,10907750.443577766
2019-09-30,11928336.477243247
2019-10-01,13208016.30084127
2019-10-03,14683308.404264139
2019-10-04,16711567.44012015
2019-10-07,18425880.900539715
2019-10-09,20053737.487955242
2019-10-10,22298733.496037528
2019-10-11,24726262.33764643
2019-10-14,27436538.378994897
2019-10-15,30602870.52458461
2019-10-16,33680251.87748393
2019-10-17,36739165.833343334
2019-10-18,39796596.469126865
2019-10-22,43318156.742355645
2019-10-23,46824895.76731662
2019-10-24,50935920.57469845
2019-10-25,54954405.41276871
2019-10-27,59371125.0338264
2019-10-29,61440807.180993795
2019-10-30,62069198.13436759
2019-10-31,63973943.82544375
2019-11-01,64858831.15679805
2019-11-04,65225240.24874643
2019-11-05,67257215.34564915
2019-11-06,67610246.99903665
2019-11-07,69799174.7177807
2019-11-08,75288812.12927382
2019-11-11,79565648.96491326
2019-11-13,85177604.29319726
2019-11-14,93761486.72919911
2019-11-15,101506853.50614917
2019-11-18,109269482.4045304
2019-11-19,115379560.8770769
2019-11-20,122744301.70021544
2019-11-21,130079230.5083575
2019-11-22,135342657.74835333
2019-11-25,137918311.57973656
2019-11-26,140654285.7289349
2019-11-27,143572985.4749657
2019-11-28,143499477.66122612
2019-11-29,146776686.868178
2019-12-02,150417035.85496554
2019-12-03,158036331.34925303
2019-12-04,163657238.95319116
2019-12-05,171858440.0554905
2019-12-06,183352777.03751144
2019-12-09,196373789.39623797
2019-12-10,209614029.78076494
2019-12-11,222455214.01925457
2019-12-12,237609389.8961042
2019-12-13,252275256.0209008
2019-12-16,268950272.855207
2019-12-17,280985468.4330161
2019-12-18,298234054.60760564
2019-12-19,318816793.5859815
2019-12-20,338314511.66173506
2019-12-23,359350919.74620026
2019-12-24,382462007.9394315
2019-12-26,410530621.9305808
2019-12-27,433775110.14083725
2019-12-30,462247871.89125633
2019-12-31,487776021.0253158
2020-01-01,513286702.77775484
2020-01-02,528461346.8908516
2020-01-03,553266171.1322411
2020-01-06,584195035.0689162
2020-01-07,602498390.6054513
2020-01-08,617274849.4277015
2020-01-09,634753255.4524835
2020-01-10,656661025.1894486
2020-01-13,671453944.2341433
2020-01-14,670044463.4281447
2020-01-15,665425777.1092911
2020-01-16,654518034.9042288
2020-01-17,647782302.8035402
2020-01-20,642463887.3663973
2020-01-21,658953248.3364989
2020-01-22,684197265.984495
2020-01-23,704015952.3669342
2020-01-24,730880489.4671487
2020-01-27,762598316.5464845
2020-01-28,766033023.2663924
2020-01-29,799062508.252454
2020-01-30,834689397.2845702
2020-01-31,892948127.6098807
2020-02-03,958686206.0357108
2020-02-04,990412975.2021587
2020-02-05,1014723300.8560194
2020-02-06,1022528786.3875699
2020-02-07,1015252347.4822125
2020-02-10,1022314449.851748
2020-02-11,998133666.7635279
2020-02-12,981247351.2878952
2020-02-13,936039784.6253641
2020-02-14,911481911.0457795
2020-02-17,891791914.5358796
2020-02-18,895110347.0879092
2020-02-19,888653943.5517253
2020-02-20,856040142.6863592
2020-02-24,809419048.562858
2020-02-25,787315123.3441006
2020-02-26,724446078.3089628
2020-02-27,671682932.8175495
2020-02-28,606542565.7177688
2020-03-02,539319410.0831699
2020-03-03,433928354.22529876
2020-03-04,350053510.6939495
2020-03-05,300706277.34368235
2020-03-06,210121788.4081932
2020-03-09,155566719.11680582
2020-03-11,124928644.92298591
2020-03-12,120404077.89075935
2020-03-13,110252682.58912644
2020-03-16,107900275.81622982
2020-03-17,110311065.17874967
2020-03-18,110146254.36001587
2020-03-19,116319527.7072203
2020-03-20,118409391.46324843
2020-03-23,145348964.81948736
2020-03-24,184706541.9628427
2020-03-25,228260709.24567157
2020-03-26,258800406.2515426
2020-03-27,296888388.22777414
2020-03-30,364636574.06564164
2020-03-31,429254360.98566896
2020-04-01,489308932.9283159
2020-04-03,605429770.7760895
2020-04-07,650987539.8123293
2020-04-08,692126419.0295428
2020-04-09,745190871.395412
2020-04-13,798790093.4445381
2020-04-15,878461429.5753919
2020-04-16,1026642643.4011405
2020-04-17,1084537807.7817438
2020-04-20,1119159103.7360866
2020-04-21,1249660220.4208434
2020-04-22,1367939352.138957
2020-04-23,1459100506.7947633
2020-04-24,1625948879.2718446
2020-04-27,1733540066.8497171
2020-04-28,1930032357.563083
2020-04-29,2028636134.664613
2020-04-30,1999571221.1485734
2020-05-04,2015803811.860405
2020-05-05,2021786736.0698323
2020-05-06,2061386956.3059807
2020-05-07,2166051111.245892
2020-05-08,2200813270.5977864
2020-05-11,2297914502.9044533
2020-05-12,2450998569.5176377
2020-05-13,2597044463.6957116
2020-05-14,2877091245.6920767
2020-05-15,3292421168.8652987
2020-05-18,4060351083.304192
2020-05-19,4904001755.313963
2020-05-20,5706207998.464551
2020-05-21,6839952206.374195
2020-05-22,8417189605.10301
2020-05-26,10366122092.96566
2020-05-27,12507168143.2478
2020-05-28,14694620936.109167
2020-05-29,17225196755.07937
2020-06-01,18757559947.776886
2020-06-02,19996081050.109074
2020-06-03,21251270681.99184
2020-06-04,23138819074.535816
2020-06-05,25209868314.45614
2020-06-08,27351219301.081898
2020-06-09,31149660223.832962
2020-06-10,35189550101.440994
2020-06-11,40267797100.08651
2020-06-12,45714362574.17176
2020-06-15,52461233780.109985
2020-06-16,59212731345.19697
2020-06-17,67585146312.4754
2020-06-18,76122963053.28554
2020-06-19,82387418672.03603
2020-06-22,88857922936.36565
2020-06-23,95083336671.52031
2020-06-24,101937192707.06425
2020-06-25,109197555952.10086
2020-06-26,115718397278.04189
2020-06-29,122101251509.00905
2020-06-30,129810313788.24722
2020-07-01,137002223786.08125
2020-07-02,146767516645.42142
2020-07-03,159166841670.82086
2020-07-06,170498265335.08502
2020-07-07,182837933401.48737
2020-07-08,198479853566.08057
2020-07-09,216967544822.32272
2020-07-10,233292745279.8527
2020-07-13,253119878945.0718
2020-07-14,281474645807.2325
2020-07-15,312206991752.1546
2020-07-16,339063058353.02435
2020-07-17,361119337640.54083
2020-07-20,379280984638.19574
2020-07-21,393336162136.3792
2020-07-22,419005319956.9285
2020-07-23,438386759462.68726
2020-07-24,474259643270.59985
2020-07-27,526508961045.68115
2020-07-28,572505578370.6816
2020-07-29,611521174616.6953
2020-07-30,666832954633.5055
2020-07-31,712428741855.434
2020-08-03,792197371756.1873
2020-08-04,881798595372.3552
2020-08-05,969960232760.0765
2020-08-06,1049986875571.2507
2020-08-07,1141690221679.564
2020-08-10,1214051328727.3962
2020-08-11,1281681450785.226
2020-08-12,1362256908172.8682
2020-08-13,1478156697177.847
2020-08-14,1639386856693.764
2020-08-17,1720625464962.9766
2020-08-18,1829704024759.6538
2020-08-19,1949687311268.712
2020-08-20,2089623652350.3652
2020-08-21,2169600165151.0874
2020-08-24,2294262027937.9478
2020-08-25,2404586495647.315
2020-08-26,2519761716429.836
2020-08-27,2595863973685.3726
2020-08-28,2645447631054.007
2020-08-31,2765887939684.257
2020-09-01,3030438008717.029
2020-09-02,3254929361249.0127
2020-09-03,3287354334669.0244
2020-09-04,3496749745601.5293
2020-09-07,3629489848751.4985
2020-09-08,3870439373217.8447
2020-09-09,3934497870874.325
2020-09-10,3954790762597.225
2020-09-11,4079111972261.798
2020-09-14,4281334462916.7046
2020-09-15,4393110911396.5273
2020-09-16,4470668609617.687
2020-09-17,4512047950787.488
2020-09-18,4657404208713.168
2020-09-21,5031392399534.152
2020-09-22,5423475335762.839
2020-09-23,6033571570664.438
2020-09-24,6899500737478.391
2020-09-25,7600968807084.314
2020-09-28,7920235701144.131
2020-09-29,8385303680637.035
2020-09-30,8718980390666.481
2020-10-01,9167403039883.08
2020-10-05,9542073504864.547
2020-10-06,9905586627429.273
2020-10-07,10169623187204.361
2020-10-08,10318005148221.451
2020-10-09,10385990113009.846
2020-10-12,10442896556456.176
2020-10-13,10837964521644.703
2020-10-14,11101844822727.08
2020-10-15,11483143041434.986
2020-10-16,12018404560723.084
2020-10-19,12354782377630.566
2020-10-20,12686467080408.334
2020-10-21,12953315281227.146
2020-10-22,13552953651812.957
2020-10-23,14219766802991.527
2020-10-26,15883285869398.68
2020-10-27,17481017731988.865
2020-10-28,20044866752640.65
2020-10-29,23029600626794.5
2020-10-30,26870868784418.83
2020-11-02,30676354837796.465
2020-11-03,35624754529273.664
2020-11-04,41489324737072.4
2020-11-05,46970010728644.2
2020-11-06,55501745646287.22
2020-11-09,64502383649839.336
2020-11-10,75375017136174.14
2020-11-11,83152421937103.98
2020-11-12,92197268682607.97
2020-11-13,101125633760119.95
2020-11-14,110687799707145.88
2020-11-17,119736185865881.3
2020-11-18,129690261111506.14
2020-11-19,144303941455850.8
2020-11-20,163377478727704.38
2020-11-23,177575653236599.44
2020-11-24,194941443300834.47
2020-11-25,214649080985998.62
2020-11-26,240261323171692.44
2020-11-27,269524385305088.97
2020-12-01,294488117534514.25
2020-12-02,323374813541676.06
2020-12-03,351451621842379.6
2020-12-04,372923463216586.06
2020-12-07,375691072409623.4
2020-12-08,387885195668175.2
2020-12-09,394619347424057.56
2020-12-10,411602822881826.2
2020-12-11,433676924217673.6
2020-12-14,449666637382899.6
2020-12-15,468008055005022.8
2020-12-16,482821944997463.06
2020-12-17,497530543105491.75
2020-12-18,519802656122405.1
2020-12-21,567447311404104.6
2020-12-22,616289512371977.6
2020-12-23,673391741861966.4
2020-12-24,725622522101024.2
2020-12-28,782385142924581.0
2020-12-29,842027607831109.4
2020-12-30,910745126457838.5
2020-12-31,1002631200022838.9
2021-01-01,1072573777913861.8
2021-01-04,1135931277775449.8
2021-01-05,1207019205397844.0
2021-01-06,1272347716659499.8
2021-01-07,1319782929382015.0
2021-01-08,1360969829070133.2
2021-01-11,1416682871330482.2
2021-01-12,1448639323085689.5
2021-01-13,1488580419338500.2
2021-01-14,1466877767844615.8
2021-01-15,1531272668739331.0
2021-01-18,1694331542693228.8
2021-01-19,1821789799275007.2
2021-01-20,1971494487455691.2
2021-01-21,2197699127558937.2
2021-01-22,2477088185550717.0
2021-01-25,2895289453939786.5
2021-01-27,3295951282641683.5
2021-01-28,3748659990548128.5
2021-01-29,4404686871597146.0
2021-02-01,5033581445468233.0
2021-02-02,5678352135066278.0
2021-02-03,6223525454125988.0
2021-02-04,6827982838704981.0
2021-02-05,7075015669875533.0
2021-02-08,7226426141728568.0
2021-02-09,7390712751367371.0
2021-02-10,7503032448549747.0
2021-02-11,7903821648479391.0
2021-02-12,8163655466456521.0
2021-02-15,8568186635348287.0
2021-02-16,9009138272132816.0
2021-02-17,9626480726885244.0
2021-02-18,1.0383635348482604e+16
2021-02-19,1.0875114327966438e+16
2021-02-22,1.1576187165331986e+16
2021-02-23,1.2226222440919186e+16
2021-02-24,1.2877859476769644e+16
2021-02-25,1.3285330902923496e+16
2021-02-26,1.4042847753328924e+16
2021-03-01,1.449642791362008e+16
2021-03-02,1.461004753576561e+16
2021-03-03,1.4483745620545394e+16
2021-03-04,1.4297092003851322e+16
2021-03-05,1.4486300501269326e+16
2021-03-08,1.4795162772271228e+16
2021-03-09,1.4878299533997722e+16
2021-03-10,1.4379042872549472e+16
2021-03-12,1.444224424505999e+16
2021-03-15,1.4659464221067094e+16
2021-03-16,1.5266450324284568e+16
2021-03-17,1.614234346288832e+16
2021-03-18,1.729827628436922e+16
2021-03-19,1.834872689353865e+16
2021-03-22,1.9684718723443868e+16
2021-03-23,2.070743399787409e+16
2021-03-24,2.293964017574171e+16
2021-03-25,2.4183435893265576e+16
2021-03-26,2.539284993332019e+16
2021-03-30,2.630834042954953e+16
2021-03-31,2.8641093044136584e+16
2021-04-01,2.840421265418985e+16
2021-04-05,2.9787832221705268e+16
2021-04-06,3.0914159969300756e+16
2021-04-07,3.163030292744274e+16
2021-04-08,3.244559523499701e+16
2021-04-09,3.3532137249077396e+16
2021-04-12,3.713921800243405e+16
2021-04-13,4.095616015177035e+16
2021-04-15,4.4347313863953624e+16
2021-04-16,4.794871234775135e+16
2021-04-19,5.379905082016284e+16
2021-04-20,5.992967317996986e+16
2021-04-22,6.675355118123959e+16
2021-04-23,7.58801692324235e+16
2021-04-26,8.610756002596997e+16
2021-04-27,9.795426098960421e+16
2021-04-28,1.0604268138910126e+17
2021-04-29,1.1354595462277571e+17
2021-04-30,1.2087553704371923e+17
2021-05-03,1.3029650205825904e+17
2021-05-04,1.456627431410228e+17
2021-05-05,1.578070668098552e+17
2021-05-06,1.6929464891348976e+17
2021-05-07,1.8103801161401837e+17
2021-05-10,1.9078635218616064e+17
2021-05-11,2.098435711958709e+17
2021-05-12,2.2605723656302432e+17
2021-05-14,2.4266808632180822e+17
2021-05-17,2.560472820912066e+17
2021-05-18,2.6833573126086582e+17
2021-05-19,2.8163262662871632e+17
2021-05-20,3.032950107644852e+17
2021-05-21,3.202152360400549e+17
2021-05-24,3.4225382461962394e+17
2021-05-25,3.642476252579339e+17
2021-05-26,3.820367808566322e+17
2021-05-27,4.064318067914712e+17
2021-05-28,4.4009383157165965e+17
2021-05-31,4.7258403999688595e+17
2021-06-01,4.966158738696423e+17
2021-06-02,5.149071152329407e+17
2021-06-03,5.246847706577127e+17
2021-06-04,5.4717185127182086e+17
2021-06-07,5.5781988084184704e+17
2021-06-08,5.7312154061823046e+17
2021-06-09,5.85391671987497e+17
2021-06-10,5.969490249797414e+17
2021-06-11,6.04027939497389e+17
2021-06-14,6.220691185525604e+17
2021-06-15,6.391163044834011e+17
2021-06-16,6.54591534227844e+17
2021-06-17,6.74682316164272e+17
2021-06-18,6.925997852289678e+17
2021-06-21,7.178925001592532e+17
2021-06-22,7.371734181665126e+17
2021-06-23,7.697216588394129e+17
2021-06-24,7.872197647436447e+17
2021-06-25,8.039847260709e+17
2021-06-28,8.306647380893103e+17
2021-06-29,8.523879073292198e+17
2021-06-30,8.773350933753069e+17
2021-07-01,9.029442120703508e+17
2021-07-02,9.487689319174561e+17
2021-07-05,9.978926110047962e+17
2021-07-06,1.0308889264352116e+18
2021-07-07,1.0759009901564394e+18
2021-07-08,1.1323691094135697e+18
2021-07-09,1.1782474785698542e+18
2021-07-12,1.225144673595995e+18
2021-07-13,1.2931683705472036e+18
2021-07-14,1.336788010497642e+18
2021-07-15,1.358262493218601e+18
2021-07-16,1.4554557659055304e+18
2021-07-19,1.551273077249217e+18
2021-07-20,1.6942761179077678e+18
2021-07-22,1.820799252249382e+18
2021-07-23,1.9668185920210813e+18
2021-07-26,2.144420621167718e+18
2021-07-27,2.2829393013626783e+18
2021-07-28,2.4808943262282506e+18
2021-07-29,2.7252567552938435e+18
2021-07-30,2.9281977286276506e+18
2021-08-02,3.1293424760031636e+18
2021-08-03,3.360447061655767e+18
2021-08-04,3.584257619320454e+18
2021-08-05,3.8318000900878797e+18
2021-08-06,4.030112325431967e+18
2021-08-09,4.348601136290821e+18
2021-08-10,4.611082626359704e+18
2021-08-11,4.862903509013788e+18
2021-08-12,5.168935753479875e+18
2021-08-13,5.532098375984223e+18
2021-08-16,6.019315867100105e+18
2021-08-17,6.470714208944034e+18
2021-08-18,7.037187763908106e+18
2021-08-20,7.793518734489741e+18
2021-08-23,8.603719495293739e+18
2021-08-24,9.3951734569679e+18
2021-08-25,1.010892567776983e+19
