date_in,date_out,ticker,entry_px,exit_px,gross_ret,net_ret
2021-04-15,2021-04-30,BAJAJFINSV,977.680796291504,1099.958170263672,0.1250688102251627,0.1250688102251627
2021-04-15,2021-04-30,ITC,207.48752393661502,201.8281000802612,-0.027275971822203093,-0.027275971822203093
2021-04-15,2021-04-30,BAJFINANCE,467.805573074646,543.1128285321045,0.16097981681257556,0.16097981681257556
2021-04-15,2021-04-30,POWERGRID,117.33286894546511,123.30655770492555,0.050912321612428535,0.050912321612428535
2021-04-15,2021-04-30,ICICIPRULI,457.73736,519.9613826605224,0.13593826525438613,0.13593826525438613
2021-04-15,2021-04-30,AXISBANK,671.39829399292,712.1762553210449,0.06073587271962122,0.06073587271962122
2021-04-16,2021-05-03,TATASTEEL,89.36418678169251,106.0693287299347,0.18693329565065175,0.18693329565065175
2021-04-16,2021-05-03,JSWSTEEL,621.7599385070802,720.4944175,0.15879839288133168,0.15879839288133168
2021-04-16,2021-05-03,NMDC,36.64962219058991,40.58283658847809,0.10731937091831911,0.10731937091831911
2021-04-16,2021-05-03,DIVISLAB,3836.411346528321,4058.47806,0.05788396848336763,0.05788396848336763
2021-04-16,2021-05-03,BAJFINANCE,463.41892827606205,553.000002121582,0.19330473655611202,0.19330473655611202
2021-04-16,2021-05-03,BAJAJFINSV,986.2182052429201,1099.963156077881,0.11533446678460346,0.11533446678460346
2021-04-16,2021-05-03,BAJAJ-AUTO,3648.49791847168,3837.17454878418,0.051713509101174227,0.051713509101174227
2021-04-16,2021-05-03,SIEMENS,1088.7607297058107,1102.8045837561035,0.012898935153628832,0.012898935153628832
2021-04-16,2021-05-03,WIPRO,235.49383212677,242.74660129013063,0.030798127907895045,0.030798127907895045
2021-04-16,2021-05-03,POWERGRID,118.49039194679263,123.72682536117556,0.044192894700983976,0.044192894700983976
2021-04-19,2021-05-04,JSWSTEEL,618.14618574646,712.6743503210449,0.15292202193310422,0.15292202193310422
2021-04-19,2021-05-04,TATASTEEL,89.14334735633851,105.97967527809145,0.188868024603698,0.188868024603698
2021-04-19,2021-05-04,NMDC,35.46654672904969,40.251029132804874,0.13490127585035916,0.13490127585035916
2021-04-19,2021-05-04,BAJAJ-AUTO,3528.9442945141604,3815.7564637841797,0.08127421272018287,0.08127421272018287
2021-04-19,2021-05-04,WIPRO,237.27558875000003,240.0568913302612,0.011721823534032616,0.011721823534032616
2021-04-19,2021-05-04,BAJFINANCE,449.666719022522,559.4354114105224,0.24411122225503767,0.24411122225503767
2021-04-19,2021-05-04,DIVISLAB,3821.6051490283207,3970.16591378418,0.03887391788595229,0.03887391788595229
2021-04-19,2021-05-04,ICICIPRULI,453.77229824645997,551.5904151605225,0.21556652376548135,0.21556652376548135
2021-04-19,2021-05-04,BAJAJFINSV,950.598022097168,1094.459182006836,0.1513375333900735,0.1513375333900735
2021-04-19,2021-05-04,NTPC,99.427383563385,103.3547125,0.03949946982273067,0.03949946982273067
2021-04-20,2021-05-05,TATASTEEL,89.74061553169251,106.60727224197387,0.18794897505828656,0.18794897505828656
2021-04-20,2021-05-05,JSWSTEEL,622.96446149292,714.9655751605225,0.14768276419352055,0.14768276419352055
2021-04-20,2021-05-05,NMDC,35.389387719116215,42.71407455432892,0.2069741045917033,0.2069741045917033
2021-04-20,2021-05-05,WIPRO,235.94554356338503,244.36541004013063,0.03568563470021058,0.03568563470021058
2021-04-20,2021-05-05,BAJFINANCE,463.122790847168,549.4137424426269,0.18632413109622847,0.18632413109622847
2021-04-20,2021-05-05,ONGC,103.2418569683075,110.67670747993469,0.07201391693205883,0.07201391693205883
2021-04-20,2021-05-05,DIVISLAB,3794.1006079858403,4020.0748868579103,0.05955937973717362,0.05955937973717362
2021-04-20,2021-05-05,BAJAJ-AUTO,3614.61933097168,3829.15517064209,0.05935226368989133,0.05935226368989133
2021-04-20,2021-05-05,POWERGRID,115.01783060127259,122.26990356643677,0.06305172795602987,0.06305172795602987
2021-04-20,2021-05-05,ICICIPRULI,479.77100175354013,557.268710321045,0.1615306224933446,0.1615306224933446
2021-04-22,2021-05-06,TATASTEEL,92.491052787323,109.67055345184326,0.1857422977336345,0.1857422977336345
2021-04-22,2021-05-06,NMDC,36.27669718719483,43.492549400482176,0.19891149891767013,0.19891149891767013
2021-04-22,2021-05-06,JSWSTEEL,643.1912575,727.0194498394776,0.13033167251885036,0.13033167251885036
2021-04-22,2021-05-06,BAJFINANCE,470.65638979858403,550.773532064209,0.17022427401848472,0.17022427401848472
