date,ticker,in_universe_flag
2019-05-03,NTPC,True
2019-05-03,ONGC,True
2019-05-03,PEL,True
2019-05-03,PIDILITIND,True
2019-05-03,POWERGRID,True
2019-05-03,RELIANCE,True
2019-05-03,SBILIFE,True
2019-05-03,SBIN,True
2019-05-03,SIEMENS,True
2019-05-03,SUNPHARMA,True
2019-05-03,TATASTEEL,True
2019-05-03,TCS,True
2019-05-03,TECHM,True
2019-05-03,TITAN,True
2019-05-03,ULTRACEMCO,True
2019-05-03,UPL,True
2019-05-03,VOLTAS,True
2019-05-03,WIPRO,True
2019-05-06,ADANIGREEN,True
2019-05-06,ADANIPORTS,True
2019-05-06,APOLLOHOSP,True
2019-05-06,ASIANPAINT,True
2019-05-06,AXISBANK,True
2019-05-06,BAJAJ-AUTO,True
2019-05-06,BAJAJFINSV,True
2019-05-06,BAJFINANCE,True
2019-05-06,BANDHANBNK,True
2019-05-06,BHARTIARTL,True
2019-05-06,BRITANNIA,True
2019-05-06,COALINDIA,True
2019-05-06,DIVISLAB,True
2019-05-06,DLF,True
2019-05-06,DRREDDY,True
2019-05-06,EICHERMOT,True
2019-05-06,GODREJCP,True
2019-05-06,GRASIM,True
2019-05-06,HAVELLS,True
2019-05-06,HCLTECH,True
2019-05-06,HDFCBANK,True
2019-05-06,HEROMOTOCO,True
2019-05-06,HINDALCO,True
2019-05-06,HINDUNILVR,True
2019-05-06,ICICIBANK,True
2019-05-06,ICICIGI,True
2019-05-06,ICICIPRULI,True
2019-05-06,INDUSINDBK,True
2019-05-06,INFY,True
2019-05-06,ITC,True
2019-05-06,JSWSTEEL,True
2019-05-06,KOTAKBANK,True
2019-05-06,LT,True
2019-05-06,M&M,True
2019-05-06,MARUTI,True
2019-05-06,MUTHOOTFIN,True
2019-05-06,NESTLEIND,True
2019-05-06,NMDC,True
2019-05-06,NTPC,True
2019-05-06,ONGC,True
2019-05-06,PEL,True
2019-05-06,PIDILITIND,True
2019-05-06,POWERGRID,True
2019-05-06,RELIANCE,True
2019-05-06,SBILIFE,True
2019-05-06,SBIN,True
2019-05-06,SIEMENS,True
2019-05-06,SUNPHARMA,True
2019-05-06,TATASTEEL,True
2019-05-06,TCS,True
2019-05-06,TECHM,True
2019-05-06,TITAN,True
2019-05-06,ULTRACEMCO,True
2019-05-06,UPL,True
2019-05-06,VOLTAS,True
2019-05-06,WIPRO,True
2019-05-07,ADANIGREEN,True
2019-05-07,ADANIPORTS,True
2019-05-07,APOLLOHOSP,True
2019-05-07,ASIANPAINT,True
2019-05-07,AXISBANK,True
2019-05-07,BAJAJ-AUTO,True
2019-05-07,BAJAJFINSV,True
2019-05-07,BAJFINANCE,True
2019-05-07,BANDHANBNK,True
2019-05-07,BHARTIARTL,True
2019-05-07,BRITANNIA,True
2019-05-07,COALINDIA,True
2019-05-07,DIVISLAB,True
2019-05-07,DLF,True
2019-05-07,DRREDDY,True
2019-05-07,EICHERMOT,True
2019-05-07,GODREJCP,True
2019-05-07,GRASIM,True
2019-05-07,HAVELLS,True
2019-05-07,HCLTECH,True
2019-05-07,HDFCBANK,True
2019-05-07,HEROMOTOCO,True
2019-05-07,HINDALCO,True
2019-05-07,HINDUNILVR,True
2019-05-07,ICICIBANK,True
2019-05-07,ICICIGI,True
2019-05-07,ICICIPRULI,True
2019-05-07,INDUSINDBK,True
2019-05-07,INFY,True
2019-05-07,ITC,True
2019-05-07,JSWSTEEL,True
2019-05-07,KOTAKBANK,True
2019-05-07,LT,True
2019-05-07,M&M,True
2019-05-07,MARUTI,True
2019-05-07,MUTHOOTFIN,True
2019-05-07,NESTLEIND,True
2019-05-07,NMDC,True
2019-05-07,NTPC,True
2019-05-07,ONGC,True
2019-05-07,PEL,True
2019-05-07,PIDILITIND,True
2019-05-07,POWERGRID,True
2019-05-07,RELIANCE,True
2019-05-07,SBILIFE,True
2019-05-07,SBIN,True
2019-05-07,SIEMENS,True
2019-05-07,SUNPHARMA,True
2019-05-07,TATASTEEL,True
2019-05-07,TCS,True
2019-05-07,TECHM,True
2019-05-07,TITAN,True
2019-05-07,ULTRACEMCO,True
2019-05-07,UPL,True
2019-05-07,VOLTAS,True
2019-05-07,WIPRO,True
2019-05-08,ADANIGREEN,True
2019-05-08,ADANIPORTS,True
2019-05-08,APOLLOHOSP,True
2019-05-08,ASIANPAINT,True
2019-05-08,AXISBANK,True
2019-05-08,BAJAJ-AUTO,True
2019-05-08,BAJAJFINSV,True
2019-05-08,BAJFINANCE,True
2019-05-08,BANDHANBNK,True
2019-05-08,BHARTIARTL,True
2019-05-08,BRITANNIA,True
2019-05-08,COALINDIA,True
2019-05-08,DIVISLAB,True
2019-05-08,DLF,True
2019-05-08,DRREDDY,True
2019-05-08,EICHERMOT,True
2019-05-08,GODREJCP,True
2019-05-08,GRASIM,True
2019-05-08,HAVELLS,True
2019-05-08,HCLTECH,True
2019-05-08,HDFCBANK,True
2019-05-08,HEROMOTOCO,True
2019-05-08,HINDALCO,True
2019-05-08,HINDUNILVR,True
2019-05-08,ICICIBANK,True
2019-05-08,ICICIGI,True
2019-05-08,ICICIPRULI,True
2019-05-08,INDUSINDBK,True
2019-05-08,INFY,True
2019-05-08,ITC,True
2019-05-08,JSWSTEEL,True
2019-05-08,KOTAKBANK,True
2019-05-08,LT,True
2019-05-08,M&M,True
2019-05-08,MARUTI,True
2019-05-08,MUTHOOTFIN,True
2019-05-08,NESTLEIND,True
2019-05-08,NMDC,True
2019-05-08,NTPC,True
2019-05-08,ONGC,True
2019-05-08,PEL,True
2019-05-08,PIDILITIND,True
2019-05-08,POWERGRID,True
2019-05-08,RELIANCE,True
2019-05-08,SBILIFE,True
2019-05-08,SBIN,True
2019-05-08,SIEMENS,True
2019-05-08,SUNPHARMA,True
2019-05-08,TATASTEEL,True
2019-05-08,TCS,True
2019-05-08,TECHM,True
2019-05-08,TITAN,True
2019-05-08,ULTRACEMCO,True
2019-05-08,UPL,True
2019-05-08,VOLTAS,True
2019-05-08,WIPRO,True
2019-05-09,ADANIGREEN,True
2019-05-09,ADANIPORTS,True
2019-05-09,APOLLOHOSP,True
2019-05-09,ASIANPAINT,True
2019-05-09,AXISBANK,True
2019-05-09,BAJAJ-AUTO,True
2019-05-09,BAJAJFINSV,True
2019-05-09,BAJFINANCE,True
2019-05-09,BANDHANBNK,True
2019-05-09,BHARTIARTL,True
2019-05-09,BRITANNIA,True
2019-05-09,COALINDIA,True
2019-05-09,DIVISLAB,True
2019-05-09,DLF,True
2019-05-09,DRREDDY,True
2019-05-09,EICHERMOT,True
2019-05-09,GODREJCP,True
2019-05-09,GRASIM,True
2019-05-09,HAVELLS,True
2019-05-09,HCLTECH,True
2019-05-09,HDFCBANK,True
2019-05-09,HEROMOTOCO,True
2019-05-09,HINDALCO,True
2019-05-09,HINDUNILVR,True
2019-05-09,ICICIBANK,True
2019-05-09,ICICIGI,True
2019-05-09,ICICIPRULI,True
2019-05-09,INDUSINDBK,True
2019-05-09,INFY,True
2019-05-09,ITC,True
2019-05-09,JSWSTEEL,True
2019-05-09,KOTAKBANK,True
2019-05-09,LT,True
2019-05-09,M&M,True
2019-05-09,MARUTI,True
2019-05-09,MUTHOOTFIN,True
2019-05-09,NESTLEIND,True
2019-05-09,NMDC,True
2019-05-09,NTPC,True
2019-05-09,ONGC,True
2019-05-09,PEL,True
2019-05-09,PIDILITIND,True
2019-05-09,POWERGRID,True
2019-05-09,RELIANCE,True
2019-05-09,SBILIFE,True
2019-05-09,SBIN,True
2019-05-09,SIEMENS,True
2019-05-09,SUNPHARMA,True
2019-05-09,TATASTEEL,True
2019-05-09,TCS,True
2019-05-09,TECHM,True
2019-05-09,TITAN,True
2019-05-09,ULTRACEMCO,True
2019-05-09,UPL,True
2019-05-09,VOLTAS,True
2019-05-09,WIPRO,True
2019-05-10,ADANIGREEN,True
2019-05-10,ADANIPORTS,True
2019-05-10,APOLLOHOSP,True
2019-05-10,ASIANPAINT,True
2019-05-10,AXISBANK,True
2019-05-10,BAJAJ-AUTO,True
2019-05-10,BAJAJFINSV,True
2019-05-10,BAJFINANCE,True
2019-05-10,BANDHANBNK,True
2019-05-10,BHARTIARTL,True
2019-05-10,BRITANNIA,True
2019-05-10,COALINDIA,True
2019-05-10,DIVISLAB,True
2019-05-10,DLF,True
2019-05-10,DRREDDY,True
2019-05-10,EICHERMOT,True
2019-05-10,GODREJCP,True
2019-05-10,GRASIM,True
2019-05-10,HAVELLS,True
2019-05-10,HCLTECH,True
2019-05-10,HDFCBANK,True
2019-05-10,HEROMOTOCO,True
2019-05-10,HINDALCO,True
2019-05-10,HINDUNILVR,True
2019-05-10,ICICIBANK,True
2019-05-10,ICICIGI,True
2019-05-10,ICICIPRULI,True
2019-05-10,INDUSINDBK,True
2019-05-10,INFY,True
2019-05-10,ITC,True
2019-05-10,JSWSTEEL,True
2019-05-10,KOTAKBANK,True
2019-05-10,LT,True
2019-05-10,M&M,True
2019-05-10,MARUTI,True
2019-05-10,MUTHOOTFIN,True
2019-05-10,NESTLEIND,True
2019-05-10,NMDC,True
2019-05-10,NTPC,True
2019-05-10,ONGC,True
2019-05-10,PEL,True
2019-05-10,PIDILITIND,True
2019-05-10,POWERGRID,True
2019-05-10,RELIANCE,True
2019-05-10,SBILIFE,True
2019-05-10,SBIN,True
2019-05-10,SIEMENS,True
2019-05-10,SUNPHARMA,True
2019-05-10,TATASTEEL,True
2019-05-10,TCS,True
2019-05-10,TECHM,True
2019-05-10,TITAN,True
2019-05-10,ULTRACEMCO,True
2019-05-10,UPL,True
2019-05-10,VOLTAS,True
2019-05-10,WIPRO,True
2019-05-13,ADANIGREEN,True
2019-05-13,ADANIPORTS,True
2019-05-13,APOLLOHOSP,True
2019-05-13,ASIANPAINT,True
2019-05-13,AXISBANK,True
2019-05-13,BAJAJ-AUTO,True
2019-05-13,BAJAJFINSV,True
2019-05-13,BAJFINANCE,True
2019-05-13,BANDHANBNK,True
2019-05-13,BHARTIARTL,True
2019-05-13,BRITANNIA,True
2019-05-13,COALINDIA,True
2019-05-13,DIVISLAB,True
2019-05-13,DLF,True
2019-05-13,DRREDDY,True
2019-05-13,EICHERMOT,True
2019-05-13,GODREJCP,True
2019-05-13,GRASIM,True
2019-05-13,HAVELLS,True
2019-05-13,HCLTECH,True
2019-05-13,HDFCBANK,True
2019-05-13,HEROMOTOCO,True
2019-05-13,HINDALCO,True
2019-05-13,HINDUNILVR,True
2019-05-13,ICICIBANK,True
2019-05-13,ICICIGI,True
2019-05-13,ICICIPRULI,True
2019-05-13,INDUSINDBK,True
2019-05-13,INFY,True
2019-05-13,ITC,True
2019-05-13,JSWSTEEL,True
2019-05-13,KOTAKBANK,True
2019-05-13,LT,True
2019-05-13,M&M,True
2019-05-13,MARUTI,True
2019-05-13,MUTHOOTFIN,True
2019-05-13,NESTLEIND,True
2019-05-13,NMDC,True
2019-05-13,NTPC,True
2019-05-13,ONGC,True
2019-05-13,PEL,True
2019-05-13,PIDILITIND,True
2019-05-13,POWERGRID,True
2019-05-13,RELIANCE,True
2019-05-13,SBILIFE,True
2019-05-13,SBIN,True
2019-05-13,SIEMENS,True
2019-05-13,SUNPHARMA,True
2019-05-13,TATASTEEL,True
2019-05-13,TCS,True
2019-05-13,TECHM,True
2019-05-13,TITAN,True
2019-05-13,ULTRACEMCO,True
2019-05-13,UPL,True
2019-05-13,VOLTAS,True
2019-05-13,WIPRO,True
2019-05-14,ADANIGREEN,True
2019-05-14,ADANIPORTS,True
2019-05-14,APOLLOHOSP,True
2019-05-14,ASIANPAINT,True
2019-05-14,AXISBANK,True
2019-05-14,BAJAJ-AUTO,True
2019-05-14,BAJAJFINSV,True
2019-05-14,BAJFINANCE,True
2019-05-14,BANDHANBNK,True
2019-05-14,BHARTIARTL,True
2019-05-14,BRITANNIA,True
2019-05-14,COALINDIA,True
2019-05-14,DIVISLAB,True
2019-05-14,DLF,True
2019-05-14,DRREDDY,True
2019-05-14,EICHERMOT,True
2019-05-14,GODREJCP,True
2019-05-14,GRASIM,True
2019-05-14,HAVELLS,True
2019-05-14,HCLTECH,True
2019-05-14,HDFCBANK,True
2019-05-14,HEROMOTOCO,True
2019-05-14,HINDALCO,True
2019-05-14,HINDUNILVR,True
2019-05-14,ICICIBANK,True
2019-05-14,ICICIGI,True
2019-05-14,ICICIPRULI,True
2019-05-14,INDUSINDBK,True
2019-05-14,INFY,True
2019-05-14,ITC,True
2019-05-14,JSWSTEEL,True
2019-05-14,KOTAKBANK,True
2019-05-14,LT,True
2019-05-14,M&M,True
2019-05-14,MARUTI,True
2019-05-14,MUTHOOTFIN,True
2019-05-14,NESTLEIND,True
2019-05-14,NMDC,True
2019-05-14,NTPC,True
2019-05-14,ONGC,True
2019-05-14,PEL,True
2019-05-14,PIDILITIND,True
2019-05-14,POWERGRID,True
2019-05-14,RELIANCE,True
2019-05-14,SBILIFE,True
2019-05-14,SBIN,True
2019-05-14,SIEMENS,True
2019-05-14,SUNPHARMA,True
2019-05-14,TATASTEEL,True
2019-05-14,TCS,True
2019-05-14,TECHM,True
2019-05-14,TITAN,True
2019-05-14,ULTRACEMCO,True
2019-05-14,UPL,True
2019-05-14,VOLTAS,True
2019-05-14,WIPRO,True
2019-05-15,ADANIGREEN,True
2019-05-15,ADANIPORTS,True
2019-05-15,APOLLOHOSP,True
2019-05-15,ASIANPAINT,True
2019-05-15,AXISBANK,True
2019-05-15,BAJAJ-AUTO,True
2019-05-15,BAJAJFINSV,True
2019-05-15,BAJFINANCE,True
2019-05-15,BANDHANBNK,True
2019-05-15,BHARTIARTL,True
2019-05-15,BRITANNIA,True
2019-05-15,COALINDIA,True
2019-05-15,DIVISLAB,True
2019-05-15,DLF,True
2019-05-15,DRREDDY,True
2019-05-15,EICHERMOT,True
2019-05-15,GODREJCP,True
2019-05-15,GRASIM,True
2019-05-15,HAVELLS,True
2019-05-15,HCLTECH,True
2019-05-15,HDFCBANK,True
2019-05-15,HEROMOTOCO,True
2019-05-15,HINDALCO,True
2019-05-15,HINDUNILVR,True
2019-05-15,ICICIBANK,True
2019-05-15,ICICIGI,True
2019-05-15,ICICIPRULI,True
2019-05-15,INDUSINDBK,True
2019-05-15,INFY,True
2019-05-15,ITC,True
2019-05-15,JSWSTEEL,True
2019-05-15,KOTAKBANK,True
2019-05-15,LT,True
2019-05-15,M&M,True
2019-05-15,MARUTI,True
2019-05-15,MUTHOOTFIN,True
2019-05-15,NESTLEIND,True
2019-05-15,NMDC,True
2019-05-15,NTPC,True
2019-05-15,ONGC,True
2019-05-15,PEL,True
2019-05-15,PIDILITIND,True
2019-05-15,POWERGRID,True
2019-05-15,RELIANCE,True
2019-05-15,SBILIFE,True
2019-05-15,SBIN,True
2019-05-15,SIEMENS,True
2019-05-15,SUNPHARMA,True
2019-05-15,TATASTEEL,True
2019-05-15,TCS,True
2019-05-15,TECHM,True
2019-05-15,TITAN,True
2019-05-15,ULTRACEMCO,True
2019-05-15,UPL,True
2019-05-15,VOLTAS,True
2019-05-15,WIPRO,True
2019-05-16,ADANIGREEN,True
2019-05-16,ADANIPORTS,True
2019-05-16,APOLLOHOSP,True
2019-05-16,ASIANPAINT,True
2019-05-16,AXISBANK,True
2019-05-16,BAJAJ-AUTO,True
2019-05-16,BAJAJFINSV,True
2019-05-16,BAJFINANCE,True
2019-05-16,BANDHANBNK,True
2019-05-16,BHARTIARTL,True
2019-05-16,BRITANNIA,True
2019-05-16,COALINDIA,True
2019-05-16,DIVISLAB,True
2019-05-16,DLF,True
2019-05-16,DRREDDY,True
2019-05-16,EICHERMOT,True
2019-05-16,GODREJCP,True
2019-05-16,GRASIM,True
2019-05-16,HAVELLS,True
2019-05-16,HCLTECH,True
2019-05-16,HDFCBANK,True
2019-05-16,HEROMOTOCO,True
2019-05-16,HINDALCO,True
2019-05-16,HINDUNILVR,True
2019-05-16,ICICIBANK,True
2019-05-16,ICICIGI,True
2019-05-16,ICICIPRULI,True
2019-05-16,INDUSINDBK,True
2019-05-16,INFY,True
2019-05-16,ITC,True
2019-05-16,JSWSTEEL,True
2019-05-16,KOTAKBANK,True
2019-05-16,LT,True
2019-05-16,M&M,True
2019-05-16,MARUTI,True
2019-05-16,MUTHOOTFIN,True
2019-05-16,NESTLEIND,True
2019-05-16,NMDC,True
2019-05-16,NTPC,True
2019-05-16,ONGC,True
2019-05-16,PEL,True
2019-05-16,PIDILITIND,True
2019-05-16,POWERGRID,True
2019-05-16,RELIANCE,True
2019-05-16,SBILIFE,True
2019-05-16,SBIN,True
2019-05-16,SIEMENS,True
2019-05-16,SUNPHARMA,True
2019-05-16,TATASTEEL,True
2019-05-16,TCS,True
2019-05-16,TECHM,True
2019-05-16,TITAN,True
2019-05-16,ULTRACEMCO,True
2019-05-16,UPL,True
2019-05-16,VOLTAS,True
2019-05-16,WIPRO,True
2019-05-17,ADANIGREEN,True
2019-05-17,ADANIPORTS,True
2019-05-17,APOLLOHOSP,True
2019-05-17,ASIANPAINT,True
2019-05-17,AXISBANK,True
2019-05-17,BAJAJ-AUTO,True
2019-05-17,BAJAJFINSV,True
2019-05-17,BAJFINANCE,True
2019-05-17,BANDHANBNK,True
2019-05-17,BHARTIARTL,True
2019-05-17,BRITANNIA,True
2019-05-17,COALINDIA,True
2019-05-17,DIVISLAB,True
2019-05-17,DLF,True
2019-05-17,DRREDDY,True
2019-05-17,EICHERMOT,True
2019-05-17,GODREJCP,True
2019-05-17,GRASIM,True
2019-05-17,HAVELLS,True
2019-05-17,HCLTECH,True
2019-05-17,HDFCBANK,True
2019-05-17,HEROMOTOCO,True
2019-05-17,HINDALCO,True
2019-05-17,HINDUNILVR,True
2019-05-17,ICICIBANK,True
2019-05-17,ICICIGI,True
2019-05-17,ICICIPRULI,True
2019-05-17,INDUSINDBK,True
2019-05-17,INFY,True
2019-05-17,ITC,True
2019-05-17,JSWSTEEL,True
2019-05-17,KOTAKBANK,True
2019-05-17,LT,True
2019-05-17,M&M,True
2019-05-17,MARUTI,True
2019-05-17,MUTHOOTFIN,True
2019-05-17,NESTLEIND,True
2019-05-17,NMDC,True
2019-05-17,NTPC,True
2019-05-17,ONGC,True
2019-05-17,PEL,True
2019-05-17,PIDILITIND,True
2019-05-17,POWERGRID,True
2019-05-17,RELIANCE,True
2019-05-17,SBILIFE,True
2019-05-17,SBIN,True
2019-05-17,SIEMENS,True
2019-05-17,SUNPHARMA,True
2019-05-17,TATASTEEL,True
2019-05-17,TCS,True
2019-05-17,TECHM,True
2019-05-17,TITAN,True
2019-05-17,ULTRACEMCO,True
2019-05-17,UPL,True
2019-05-17,VOLTAS,True
2019-05-17,WIPRO,True
2019-05-20,ADANIGREEN,True
2019-05-20,ADANIPORTS,True
2019-05-20,APOLLOHOSP,True
2019-05-20,ASIANPAINT,True
2019-05-20,AXISBANK,True
2019-05-20,BAJAJ-AUTO,True
2019-05-20,BAJAJFINSV,True
2019-05-20,BAJFINANCE,True
2019-05-20,BANDHANBNK,True
2019-05-20,BHARTIARTL,True
2019-05-20,BRITANNIA,True
2019-05-20,COALINDIA,True
2019-05-20,DIVISLAB,True
2019-05-20,DLF,True
2019-05-20,DRREDDY,True
2019-05-20,EICHERMOT,True
2019-05-20,GODREJCP,True
2019-05-20,GRASIM,True
2019-05-20,HAVELLS,True
2019-05-20,HCLTECH,True
2019-05-20,HDFCBANK,True
2019-05-20,HEROMOTOCO,True
2019-05-20,HINDALCO,True
2019-05-20,HINDUNILVR,True
2019-05-20,ICICIBANK,True
2019-05-20,ICICIGI,True
2019-05-20,ICICIPRULI,True
2019-05-20,INDUSINDBK,True
2019-05-20,INFY,True
2019-05-20,ITC,True
2019-05-20,JSWSTEEL,True
2019-05-20,KOTAKBANK,True
2019-05-20,LT,True
2019-05-20,M&M,True
2019-05-20,MARUTI,True
2019-05-20,MUTHOOTFIN,True
2019-05-20,NESTLEIND,True
2019-05-20,NMDC,True
2019-05-20,NTPC,True
2019-05-20,ONGC,True
2019-05-20,PEL,True
2019-05-20,PIDILITIND,True
2019-05-20,POWERGRID,True
2019-05-20,RELIANCE,True
2019-05-20,SBILIFE,True
2019-05-20,SBIN,True
2019-05-20,SIEMENS,True
2019-05-20,SUNPHARMA,True
2019-05-20,TATASTEEL,True
2019-05-20,TCS,True
2019-05-20,TECHM,True
2019-05-20,TITAN,True
2019-05-20,ULTRACEMCO,True
2019-05-20,UPL,True
2019-05-20,VOLTAS,True
2019-05-20,WIPRO,True
2019-05-21,ADANIGREEN,True
2019-05-21,ADANIPORTS,True
2019-05-21,APOLLOHOSP,True
2019-05-21,ASIANPAINT,True
2019-05-21,AXISBANK,True
2019-05-21,BAJAJ-AUTO,True
2019-05-21,BAJAJFINSV,True
2019-05-21,BAJFINANCE,True
2019-05-21,BANDHANBNK,True
2019-05-21,BHARTIARTL,True
2019-05-21,BRITANNIA,True
2019-05-21,COALINDIA,True
2019-05-21,DIVISLAB,True
2019-05-21,DLF,True
2019-05-21,DRREDDY,True
2019-05-21,EICHERMOT,True
2019-05-21,GODREJCP,True
2019-05-21,GRASIM,True
2019-05-21,HAVELLS,True
2019-05-21,HCLTECH,True
2019-05-21,HDFCBANK,True
2019-05-21,HEROMOTOCO,True
2019-05-21,HINDALCO,True
2019-05-21,HINDUNILVR,True
2019-05-21,ICICIBANK,True
2019-05-21,ICICIGI,True
2019-05-21,ICICIPRULI,True
2019-05-21,INDUSINDBK,True
2019-05-21,INFY,True
2019-05-21,ITC,True
2019-05-21,JSWSTEEL,True
2019-05-21,KOTAKBANK,True
2019-05-21,LT,True
2019-05-21,M&M,True
2019-05-21,MARUTI,True
2019-05-21,MUTHOOTFIN,True
2019-05-21,NESTLEIND,True
2019-05-21,NMDC,True
2019-05-21,NTPC,True
2019-05-21,ONGC,True
2019-05-21,PEL,True
2019-05-21,PIDILITIND,True
2019-05-21,POWERGRID,True
2019-05-21,RELIANCE,True
2019-05-21,SBILIFE,True
2019-05-21,SBIN,True
2019-05-21,SIEMENS,True
2019-05-21,SUNPHARMA,True
2019-05-21,TATASTEEL,True
2019-05-21,TCS,True
2019-05-21,TECHM,True
2019-05-21,TITAN,True
2019-05-21,ULTRACEMCO,True
2019-05-21,UPL,True
2019-05-21,VOLTAS,True
2019-05-21,WIPRO,True
2019-05-22,ADANIGREEN,True
2019-05-22,ADANIPORTS,True
2019-05-22,APOLLOHOSP,True
2019-05-22,ASIANPAINT,True
2019-05-22,AXISBANK,True
2019-05-22,BAJAJ-AUTO,True
2019-05-22,BAJAJFINSV,True
2019-05-22,BAJFINANCE,True
2019-05-22,BANDHANBNK,True
2019-05-22,BHARTIARTL,True
2019-05-22,BRITANNIA,True
2019-05-22,COALINDIA,True
2019-05-22,DIVISLAB,True
2019-05-22,DLF,True
2019-05-22,DRREDDY,True
2019-05-22,EICHERMOT,True
2019-05-22,GODREJCP,True
2019-05-22,GRASIM,True
2019-05-22,HAVELLS,True
2019-05-22,HCLTECH,True
2019-05-22,HDFCBANK,True
2019-05-22,HEROMOTOCO,True
2019-05-22,HINDALCO,True
2019-05-22,HINDUNILVR,True
2019-05-22,ICICIBANK,True
2019-05-22,ICICIGI,True
2019-05-22,ICICIPRULI,True
2019-05-22,INDUSINDBK,True
2019-05-22,INFY,True
2019-05-22,ITC,True
2019-05-22,JSWSTEEL,True
2019-05-22,KOTAKBANK,True
2019-05-22,LT,True
2019-05-22,M&M,True
2019-05-22,MARUTI,True
2019-05-22,MUTHOOTFIN,True
2019-05-22,NESTLEIND,True
2019-05-22,NMDC,True
2019-05-22,NTPC,True
2019-05-22,ONGC,True
2019-05-22,PEL,True
2019-05-22,PIDILITIND,True
2019-05-22,POWERGRID,True
2019-05-22,RELIANCE,True
2019-05-22,SBILIFE,True
2019-05-22,SBIN,True
2019-05-22,SIEMENS,True
2019-05-22,SUNPHARMA,True
2019-05-22,TATASTEEL,True
2019-05-22,TCS,True
2019-05-22,TECHM,True
2019-05-22,TITAN,True
2019-05-22,ULTRACEMCO,True
2019-05-22,UPL,True
2019-05-22,VOLTAS,True
2019-05-22,WIPRO,True
2019-05-23,ADANIGREEN,True
2019-05-23,ADANIPORTS,True
2019-05-23,APOLLOHOSP,True
2019-05-23,ASIANPAINT,True
2019-05-23,AXISBANK,True
2019-05-23,BAJAJ-AUTO,True
2019-05-23,BAJAJFINSV,True
2019-05-23,BAJFINANCE,True
2019-05-23,BANDHANBNK,True
2019-05-23,BHARTIARTL,True
2019-05-23,BRITANNIA,True
2019-05-23,COALINDIA,True
2019-05-23,DIVISLAB,True
2019-05-23,DLF,True
2019-05-23,DRREDDY,True
2019-05-23,EICHERMOT,True
2019-05-23,GODREJCP,True
2019-05-23,GRASIM,True
2019-05-23,HAVELLS,True
2019-05-23,HCLTECH,True
2019-05-23,HDFCBANK,True
2019-05-23,HEROMOTOCO,True
2019-05-23,HINDALCO,True
2019-05-23,HINDUNILVR,True
2019-05-23,ICICIBANK,True
2019-05-23,ICICIGI,True
2019-05-23,ICICIPRULI,True
2019-05-23,INDUSINDBK,True
2019-05-23,INFY,True
2019-05-23,ITC,True
2019-05-23,JSWSTEEL,True
2019-05-23,KOTAKBANK,True
2019-05-23,LT,True
2019-05-23,M&M,True
2019-05-23,MARUTI,True
2019-05-23,MUTHOOTFIN,True
2019-05-23,NESTLEIND,True
2019-05-23,NMDC,True
2019-05-23,NTPC,True
2019-05-23,ONGC,True
2019-05-23,PEL,True
2019-05-23,PIDILITIND,True
2019-05-23,POWERGRID,True
2019-05-23,RELIANCE,True
2019-05-23,SBILIFE,True
2019-05-23,SBIN,True
2019-05-23,SIEMENS,True
2019-05-23,SUNPHARMA,True
2019-05-23,TATASTEEL,True
2019-05-23,TCS,True
2019-05-23,TECHM,True
2019-05-23,TITAN,True
2019-05-23,ULTRACEMCO,True
2019-05-23,UPL,True
2019-05-23,VOLTAS,True
2019-05-23,WIPRO,True
2019-05-24,ADANIGREEN,True
2019-05-24,ADANIPORTS,True
2019-05-24,APOLLOHOSP,True
2019-05-24,ASIANPAINT,True
2019-05-24,AXISBANK,True
2019-05-24,BAJAJ-AUTO,True
2019-05-24,BAJAJFINSV,True
2019-05-24,BAJFINANCE,True
2019-05-24,BANDHANBNK,True
2019-05-24,BHARTIARTL,True
2019-05-24,BRITANNIA,True
2019-05-24,COALINDIA,True
2019-05-24,DIVISLAB,True
2019-05-24,DLF,True
2019-05-24,DRREDDY,True
2019-05-24,EICHERMOT,True
2019-05-24,GODREJCP,True
2019-05-24,GRASIM,True
2019-05-24,HAVELLS,True
2019-05-24,HCLTECH,True
2019-05-24,HDFCBANK,True
2019-05-24,HEROMOTOCO,True
2019-05-24,HINDALCO,True
2019-05-24,HINDUNILVR,True
2019-05-24,ICICIBANK,True
2019-05-24,ICICIGI,True
2019-05-24,ICICIPRULI,True
2019-05-24,INDUSINDBK,True
2019-05-24,INFY,True
2019-05-24,ITC,True
2019-05-24,JSWSTEEL,True
2019-05-24,KOTAKBANK,True
2019-05-24,LT,True
2019-05-24,M&M,True
2019-05-24,MARUTI,True
2019-05-24,MUTHOOTFIN,True
2019-05-24,NESTLEIND,True
2019-05-24,NMDC,True
2019-05-24,NTPC,True
2019-05-24,ONGC,True
2019-05-24,PEL,True
2019-05-24,PIDILITIND,True
2019-05-24,POWERGRID,True
2019-05-24,RELIANCE,True
2019-05-24,SBILIFE,True
2019-05-24,SBIN,True
2019-05-24,SIEMENS,True
2019-05-24,SUNPHARMA,True
2019-05-24,TATASTEEL,True
2019-05-24,TCS,True
2019-05-24,TECHM,True
2019-05-24,TITAN,True
2019-05-24,ULTRACEMCO,True
2019-05-24,UPL,True
2019-05-24,VOLTAS,True
2019-05-24,WIPRO,True
2019-05-27,ADANIGREEN,True
2019-05-27,ADANIPORTS,True
2019-05-27,APOLLOHOSP,True
2019-05-27,ASIANPAINT,True
